# NEST version: master@992860964
# RecordingBackendASCII version: 2
sender	time_ms
2188	793.300
2278	793.700
2254	794.000
2483	795.200
2519	795.300
2602	796.000
2155	797.900
2642	798.200
2577	798.400
2325	798.500
2097	798.900
2175	799.000
2455	799.000
2645	802.200
2234	807.400
2590	808.500
2639	809.700
2454	809.900
2213	812.000
2376	812.000
2225	812.300
2503	812.300
2551	812.600
2618	812.600
2456	813.200
2510	813.200
2148	813.300
2240	813.400
2601	814.200
2184	814.700
2128	815.000
2494	815.200
2295	815.400
2154	817.500
2617	819.000
2257	820.600
2453	821.000
2586	822.400
2446	824.100
2123	824.200
2359	824.400
2296	824.700
2328	824.700
2517	824.900
2214	825.100
2351	825.700
2165	826.100
2269	826.600
2410	826.600
2626	827.300
2493	827.700
2395	827.900
2525	829.400
2448	834.000
2158	834.100
2411	836.300
2093	839.200
2176	839.700
2174	840.200
2602	840.300
2333	840.400
2241	843.300
2078	846.300
2390	846.500
2644	846.700
2403	846.800
2548	848.200
2443	852.600
2636	852.900
2321	853.000
2101	853.300
2394	853.400
2422	853.800
2254	854.200
2257	854.200
2430	854.400
2308	854.600
2392	854.600
2132	855.000
2237	855.100
2100	855.200
2150	855.200
2531	855.400
2173	855.500
2245	855.700
2602	855.900
2526	856.000
2184	856.400
2224	857.000
2087	857.200
2166	857.200
2234	857.600
2287	858.100
2645	859.000
2641	861.900
2267	871.800
2617	878.200
2250	878.700
2147	879.800
2124	879.900
2464	879.900
2488	880.100
2220	880.200
2090	880.300
2472	880.300
2449	880.600
2309	880.700
2427	880.800
2571	880.800
2077	880.900
2609	881.000
2610	881.000
2263	881.900
2369	883.300
2092	883.800
2204	889.900
2649	891.200
2278	894.300
2613	894.800
2179	895.000
2527	895.000
2479	895.700
2579	895.700
2410	895.900
2271	896.100
2460	896.600
2561	897.200
2517	897.300
2560	897.700
2394	898.600
2401	898.800
2603	903.100
2076	903.200
2443	904.400
2409	904.700
2229	905.000
2635	906.000
2612	906.800
2173	907.700
2216	907.800
2471	909.200
2496	909.900
2184	911.200
2395	912.400
2601	913.000
2585	919.300
2325	919.600
2131	920.200
2234	920.300
2320	920.500
2203	920.900
2376	921.800
2551	923.100
2500	923.300
2444	923.500
2175	927.600
2144	929.200
2322	930.100
2630	930.200
2392	930.800
2157	932.000
2288	932.400
2642	933.000
2335	934.000
2289	937.500
2527	937.500
2628	937.600
2229	938.100
2104	938.300
2244	939.000
2221	945.000
2477	945.100
2291	945.200
2172	945.400
2090	945.500
2519	945.800
2317	946.400
2599	946.600
2488	946.700
2141	946.900
2619	947.500
2171	947.600
2295	948.000
2339	949.100
2641	950.900
2467	952.600
2132	957.300
2401	959.900
2606	959.900
2598	960.400
2471	960.500
2459	961.700
2637	963.800
2448	964.000
2182	964.500
2328	965.500
2380	965.500
2513	967.500
2318	968.900
2311	969.400
2536	969.400
2079	969.600
2438	970.100
2449	972.000
2364	973.900
2450	975.000
2511	975.000
2563	976.200
2087	976.900
2143	977.500
2557	977.500
2230	982.800
2346	983.200
2108	983.300
2153	983.500
2369	983.700
2103	985.200
2070	986.200
2359	986.300
2365	986.400
2275	986.600
2329	986.800
2172	987.000
2325	987.100
2266	988.000
2356	990.800
2427	992.300
2241	992.800
2496	993.700
2069	995.500
2591	996.000
2404	996.200
2606	996.300
2125	996.900
2165	997.200
2391	997.300
2305	997.700
2629	998.500
2146	999.700
2223	999.800
2421	1003.000
2328	1004.500
2378	1005.200
2637	1007.300
2402	1007.600
2641	1007.600
2299	1008.500
2645	1008.500
2124	1009.500
2181	1009.800
2626	1010.500
2349	1011.000
2638	1011.000
2566	1011.300
2561	1011.600
2453	1011.800
2555	1012.300
2132	1012.500
2163	1012.800
2446	1013.000
2554	1014.500
2520	1015.300
2394	1016.100
2072	1019.600
2215	1020.100
2602	1020.100
2250	1020.800
2148	1020.900
2483	1022.200
2338	1025.400
2123	1025.500
2285	1025.900
2628	1026.200
2635	1027.800
2440	1029.000
2097	1029.100
2337	1029.800
2580	1030.400
2629	1031.100
2356	1031.400
2212	1031.500
2648	1032.300
2427	1032.400
2323	1036.800
2489	1038.200
2369	1040.600
2503	1044.300
2557	1046.900
2109	1047.400
2230	1047.500
2610	1048.300
2132	1048.900
2493	1050.000
2087	1050.100
2618	1050.400
2531	1050.600
2172	1050.700
2266	1051.000
2210	1051.400
2437	1053.800
2602	1055.700
2636	1055.800
2537	1056.600
2328	1058.100
2386	1058.100
2275	1058.700
2367	1058.800
2195	1061.900
2157	1063.600
2297	1066.400
2204	1066.900
2385	1067.600
2390	1068.300
2123	1068.400
2227	1068.700
2224	1068.800
2319	1068.800
2168	1069.200
2243	1069.500
2510	1069.800
2555	1069.800
2101	1070.200
2126	1070.600
2477	1070.900
2097	1072.800
2541	1073.400
2271	1074.700
2122	1075.100
2083	1075.900
2186	1075.900
2586	1075.900
2651	1076.000
2612	1076.300
2546	1076.600
2357	1077.000
2400	1077.000
2484	1077.100
2174	1077.200
2268	1077.300
2153	1077.400
2156	1077.500
2353	1078.000
2269	1078.500
2191	1080.600
2410	1081.900
2628	1083.500
2089	1084.000
2495	1085.200
2580	1090.200
2274	1091.800
2266	1092.100
2444	1093.800
2189	1093.900
2376	1094.600
2225	1098.600
2168	1098.800
2236	1099.500
2195	1099.900
2440	1099.900
2468	1100.700
2567	1100.700
2450	1100.800
2634	1101.200
2514	1101.700
2105	1101.800
2407	1102.000
2429	1102.000
2451	1102.000
2392	1102.300
2259	1102.400
2523	1102.400
2546	1102.500
2277	1104.700
2153	1107.000
2579	1112.900
2560	1114.600
2240	1119.800
2092	1120.500
2323	1122.000
2143	1122.700
2108	1123.100
2643	1123.800
2315	1124.400
2464	1124.500
2299	1125.000
2171	1125.300
2460	1126.100
2451	1126.600
2242	1126.700
2555	1127.300
2405	1127.400
2583	1127.600
2509	1128.300
2335	1128.500
2105	1128.600
2520	1129.400
2284	1129.800
2610	1129.900
2465	1134.900
2125	1137.200
2287	1142.900
2439	1144.500
2229	1145.500
2121	1146.300
2431	1146.300
2392	1146.700
2190	1147.000
2600	1148.200
2351	1149.000
2245	1149.500
2380	1150.000
2213	1150.400
2517	1151.000
2617	1151.100
2221	1151.200
2132	1151.500
2159	1151.500
2202	1152.800
2224	1153.500
2636	1154.100
2184	1155.300
2333	1155.800
2626	1155.800
2157	1155.900
2425	1156.300
2480	1160.600
2233	1160.900
2175	1161.000
2378	1161.200
2401	1161.900
2528	1167.700
2508	1170.000
2404	1170.700
2297	1171.300
2552	1173.200
2467	1173.400
2412	1174.500
2195	1174.800
2234	1174.900
2403	1175.100
2640	1175.600
2464	1175.900
2533	1176.600
2277	1179.900
2393	1184.200
2600	1185.100
2450	1186.000
2229	1187.800
2097	1189.300
2399	1189.400
2651	1189.400
2096	1189.900
2603	1190.700
2499	1191.200
2390	1191.900
2291	1192.500
2261	1192.600
2562	1193.700
2367	1194.100
2497	1195.000
2635	1196.300
2305	1196.700
2487	1196.900
2306	1197.000
2205	1197.200
2118	1197.900
2331	1200.400
2304	1200.600
2579	1201.400
2526	1202.100
2472	1202.700
2535	1203.900
2607	1204.100
2350	1204.200
2610	1205.400
2428	1205.500
2409	1205.600
2312	1212.300
2325	1214.800
2378	1214.800
2376	1215.000
2114	1216.000
2177	1216.300
2192	1216.600
2520	1216.900
2505	1217.000
2401	1217.800
2443	1218.800
2197	1219.600
2628	1219.600
2178	1219.700
2605	1219.700
2316	1219.800
2306	1219.900
2357	1219.900
2072	1220.900
2604	1221.000
2276	1222.800
2549	1223.100
2394	1224.200
2238	1224.800
2368	1225.400
2542	1226.700
2600	1226.800
2582	1231.900
2536	1234.000
2574	1234.600
2219	1235.200
2271	1235.300
2215	1235.800
2614	1237.400
2293	1237.700
2459	1237.900
2578	1239.000
2410	1241.100
2309	1242.300
2150	1244.100
2468	1244.500
2203	1245.400
2205	1246.100
2404	1246.800
2230	1247.000
2580	1247.000
2416	1249.600
2100	1250.700
2224	1250.900
2182	1252.400
2527	1252.400
2082	1253.100
2144	1255.600
2186	1255.600
2577	1263.600
2533	1267.600
2601	1268.700
2139	1269.900
2392	1270.000
2304	1270.500
2134	1270.900
2610	1272.200
2103	1273.300
2512	1274.200
2193	1274.400
2165	1274.700
2640	1275.100
2136	1276.700
2501	1276.900
2143	1277.700
2495	1277.800
2396	1278.200
2427	1278.200
2576	1278.300
2582	1278.800
2256	1279.400
2381	1279.500
2215	1279.900
2327	1281.300
2497	1282.700
2269	1283.100
2376	1285.700
2271	1285.800
2391	1291.200
2175	1291.700
2448	1292.600
2397	1294.500
2468	1294.700
2617	1296.800
2459	1298.300
2238	1298.800
2086	1299.500
2149	1300.100
2582	1300.600
2230	1300.700
2300	1301.900
2331	1301.900
2402	1303.100
2276	1303.300
2195	1304.000
2225	1304.100
2434	1304.500
2220	1304.900
2428	1304.900
2296	1305.000
2278	1305.100
2173	1305.200
2525	1305.800
2273	1307.000
2266	1307.600
2554	1308.400
2182	1308.700
2362	1309.100
2385	1309.200
2628	1309.300
2249	1310.600
2450	1310.900
2129	1312.300
2089	1313.400
2268	1315.000
2355	1318.100
2338	1319.200
2512	1319.800
2410	1321.800
2550	1323.500
2146	1324.400
2626	1324.600
2576	1325.000
2412	1325.700
2548	1325.700
2533	1325.800
2144	1326.000
2610	1326.000
2099	1326.200
2394	1326.800
2148	1326.900
2543	1326.900
2442	1327.000
2501	1327.400
2484	1327.500
2201	1327.900
2596	1328.000
2446	1328.200
2098	1328.700
2122	1329.200
2231	1330.200
2243	1330.500
2613	1330.600
2544	1335.300
2605	1335.800
2498	1338.400
2628	1338.800
2369	1339.100
2392	1339.200
2440	1340.900
2225	1341.800
2186	1343.100
2254	1343.500
2123	1347.400
2326	1347.400
2640	1347.800
2327	1349.500
2277	1350.600
2592	1352.600
2367	1352.900
2271	1354.200
2224	1356.400
2108	1357.100
2262	1358.000
2478	1358.500
2556	1358.600
2308	1360.400
2139	1360.800
2352	1362.100
2448	1362.100
2632	1362.100
2618	1362.500
2444	1362.900
2602	1363.300
2488	1364.200
2396	1364.400
2165	1365.500
2238	1366.100
2410	1367.700
2275	1368.100
2289	1375.200
2490	1375.700
2256	1376.300
2093	1377.500
2177	1379.900
2403	1380.800
2381	1383.600
2561	1385.400
2589	1385.900
2546	1386.200
2335	1386.600
2124	1386.900
2526	1387.200
2274	1387.500
2115	1388.200
2072	1388.600
2178	1389.500
2472	1389.900
2494	1390.300
2415	1390.400
2637	1390.500
2134	1390.700
2377	1393.400
2328	1396.800
2390	1399.200
2132	1401.100
2305	1401.500
2639	1402.300
2401	1403.400
2167	1404.200
2276	1404.200
2503	1405.200
2295	1406.100
2257	1406.900
2450	1408.000
2210	1408.100
2343	1409.600
2188	1410.400
2114	1412.800
2224	1414.100
2125	1414.200
2221	1415.200
2423	1415.200
2539	1415.900
2250	1416.000
2318	1418.700
2252	1419.600
2121	1419.700
2110	1420.700
2545	1421.000
2322	1421.700
2388	1422.200
2069	1422.800
2216	1423.200
2614	1423.800
2096	1424.500
2236	1424.800
2256	1425.900
2181	1427.300
2183	1429.300
2152	1430.000
2157	1430.200
2070	1431.200
2339	1431.700
2456	1432.200
2577	1434.400
2143	1436.000
2176	1438.200
2267	1439.900
2305	1440.300
2395	1441.000
2644	1444.800
2533	1445.000
2353	1446.300
2089	1447.200
2600	1447.800
2201	1447.900
2225	1448.000
2598	1448.000
2206	1448.200
2581	1448.200
2626	1448.200
2137	1448.300
2271	1448.300
2650	1448.600
2184	1449.600
2097	1449.700
2441	1450.100
2614	1450.400
2224	1456.300
2606	1464.100
2173	1465.200
2274	1466.700
2256	1468.900
2350	1470.100
2370	1470.200
2079	1470.800
2301	1471.200
2388	1471.400
2331	1471.500
2610	1471.800
2269	1472.000
2562	1472.100
2194	1472.400
2162	1472.600
2377	1472.800
2182	1473.500
2401	1474.200
2624	1474.300
2267	1474.600
2184	1474.700
2496	1475.600
2493	1477.500
2343	1478.000
2639	1478.000
2427	1478.700
2148	1478.800
2532	1483.400
2395	1487.400
2139	1487.900
2278	1488.400
2135	1491.300
2413	1491.600
2533	1492.000
2256	1492.800
2551	1494.200
2588	1495.100
2287	1496.300
2203	1496.500
2332	1496.500
2557	1496.800
2185	1498.500
2468	1498.700
2410	1499.500
