# NEST version: nest-3-microcircuit@555986536
# RecordingBackendASCII version: 2
sender	time_ms
6142	388.900
6101	389.000
6257	389.100
6906	389.200
6172	389.700
7217	389.700
6888	390.000
7254	390.000
7320	390.100
7264	390.300
7131	390.400
6012	390.500
6765	390.600
6190	390.800
6227	391.100
6608	391.100
7063	392.900
7048	393.400
6034	393.800
7407	393.800
6993	398.900
6108	399.100
6179	400.000
6030	400.500
7381	401.600
6056	401.800
7139	402.300
6304	403.400
6662	403.600
6429	404.100
7212	406.900
6102	407.000
6018	407.200
6499	407.300
7270	407.400
6971	408.200
6365	408.800
6488	408.800
7282	408.800
6220	409.000
6701	409.200
7116	409.200
6244	409.700
6424	409.700
6765	409.800
7312	409.900
6061	411.100
6140	411.300
6289	411.300
6181	414.600
6268	415.100
6278	415.100
6955	415.500
6030	415.700
7362	415.800
6310	416.400
6183	416.700
6478	416.800
6508	417.200
7169	417.900
6143	418.100
6889	419.200
6717	420.000
6376	420.100
7243	421.900
7363	422.700
7326	423.500
6627	423.600
7193	423.800
6070	424.000
6703	425.200
6847	425.900
6449	427.600
7202	428.800
6357	429.300
6126	431.600
6296	432.100
6926	432.200
7207	432.600
6838	434.200
6285	434.700
6288	434.800
6099	435.000
7266	435.400
7391	435.500
6200	435.800
6327	435.800
6776	436.100
6320	436.200
7074	436.200
7264	436.300
6361	437.100
6720	437.300
6634	437.900
6178	439.000
6924	440.400
7186	441.000
6817	441.700
6704	441.900
6872	442.400
6004	445.400
6758	445.800
6605	447.000
6759	447.600
5990	448.300
6857	448.800
6211	449.200
6542	449.200
6631	449.700
6138	450.300
6978	451.400
7243	451.700
6282	451.800
7398	451.800
6227	452.200
6995	452.200
6881	452.500
6233	454.600
7147	454.700
6131	455.600
6302	455.700
6404	455.900
6284	456.100
7350	456.300
7314	456.900
6126	457.400
7210	457.400
6440	457.500
7330	457.500
6793	457.700
6278	457.800
7363	458.400
6574	459.300
7099	459.700
7088	460.000
6253	460.400
6210	460.500
6243	460.700
7379	462.600
7027	463.700
7049	464.500
6784	465.300
6396	466.500
6203	467.300
6858	467.800
7215	467.800
7208	467.900
6316	468.100
6777	468.700
6703	469.300
6402	470.700
7062	471.200
6194	471.300
6299	471.400
6942	471.700
6020	472.000
6446	473.500
6548	474.300
6799	475.000
6618	475.500
7266	475.700
7114	475.900
6652	476.300
7407	477.200
6578	477.600
6711	481.100
6856	482.800
6410	483.100
6310	485.200
6842	485.600
6435	486.500
7378	487.200
6043	488.400
6411	489.400
7220	492.100
7257	492.400
6244	493.000
7342	493.600
7054	494.000
6253	494.100
6662	494.500
6223	494.600
7084	494.900
7343	495.100
6508	495.300
6095	495.400
7088	495.600
7313	495.700
6197	497.400
6804	497.400
6166	497.500
6515	498.300
6968	498.300
6192	498.600
7414	499.400
6412	499.700
6541	499.800
6971	500.300
6677	501.600
6558	501.900
6815	502.000
6030	502.200
5988	502.700
6832	502.900
7046	503.000
7183	503.500
6646	503.700
6317	503.800
6678	504.300
7020	504.700
6396	505.300
7017	505.400
7094	505.800
7236	506.200
6572	506.300
6140	506.800
7179	506.800
6499	507.600
7283	507.800
6993	510.400
6316	512.900
7204	513.000
6701	513.300
6227	514.800
6336	516.500
6599	517.100
7251	517.100
5991	518.000
7383	518.100
6857	518.300
6905	518.300
6404	518.600
7099	518.800
7390	519.500
6142	520.200
6515	520.900
7043	520.900
7217	521.000
7051	521.200
6302	521.500
6895	521.600
6326	523.400
6975	523.500
6102	523.800
6184	524.600
6035	525.100
6992	525.200
6282	525.500
6435	526.600
6278	526.700
7132	529.400
6158	529.500
7188	531.000
6629	531.400
6536	531.600
6011	532.300
6919	532.400
7365	532.400
6420	532.500
6101	532.700
7027	533.000
6327	533.600
6187	533.900
6321	534.100
7203	535.800
6799	536.000
6865	536.100
6211	536.200
7209	536.400
7338	536.500
6888	536.600
6988	536.700
6851	536.900
7293	536.900
6020	537.000
6506	537.800
7316	538.700
6747	539.600
6018	540.900
7169	542.000
6914	543.100
7043	543.200
6667	543.700
7099	545.000
7002	547.700
7055	551.400
6953	551.500
5990	552.200
7348	552.200
6515	552.300
6019	552.700
7378	552.800
6704	552.900
7364	553.100
6011	553.500
6836	553.800
6687	554.500
6279	555.100
6909	555.100
7345	556.000
7266	556.300
7363	556.800
7279	557.200
6679	558.500
6212	558.600
6543	558.600
6999	558.800
6850	559.200
6888	559.400
6196	565.900
6776	566.300
6706	567.000
6205	567.100
6660	567.300
6159	568.300
6892	568.500
7027	568.700
6681	571.200
7051	571.700
6247	571.900
6139	572.100
6787	572.100
6089	572.600
7167	572.600
6858	574.300
6830	575.500
6308	576.700
6530	576.700
6035	577.100
6771	577.600
6515	578.100
6975	578.200
6538	578.700
6689	581.900
6704	582.100
6299	582.700
7217	583.300
6208	583.500
7186	583.500
6862	583.800
7020	585.200
6706	585.800
6993	586.100
6121	586.800
6630	590.200
7147	592.500
7205	593.000
6229	593.100
6809	593.400
7398	593.500
6687	593.600
6532	593.700
7263	593.900
6591	594.100
6179	594.200
6650	594.600
7417	594.900
6659	595.200
7275	595.600
6784	595.700
7007	595.800
6039	596.000
6002	596.100
6442	596.300
7206	596.300
6149	596.800
6881	596.900
6847	597.000
6382	597.100
7402	597.100
7264	597.300
6677	597.500
6895	597.500
6043	597.700
7414	598.600
7390	602.500
7157	607.700
6923	608.700
7347	609.300
6865	609.900
6763	610.300
6336	610.500
6788	610.700
7307	610.900
6321	611.200
6892	611.700
6358	612.000
7363	612.400
7358	612.500
7339	613.000
7317	613.100
6926	613.200
6326	614.100
6873	615.000
7112	615.000
7096	615.800
6663	617.700
6930	619.000
6129	619.700
6806	620.000
6720	620.500
6491	620.600
6690	620.800
7169	620.900
7091	621.000
6784	621.100
6351	621.400
7102	621.400
6383	621.500
6769	621.500
7090	621.500
6507	622.200
6088	622.700
7152	622.800
6387	623.200
6647	623.200
7378	623.200
7350	623.300
7372	623.300
6001	623.700
6193	625.100
6414	625.100
6541	625.800
6891	626.600
7202	626.900
6754	627.000
6130	627.400
7337	627.800
7390	628.200
6631	629.100
6426	629.200
6148	629.400
6785	630.600
7302	630.800
6070	631.600
6799	632.400
6413	633.700
7157	634.100
6043	634.400
6210	636.100
6736	636.200
6866	636.200
6507	636.600
6248	637.100
6852	638.000
7205	638.300
7005	638.500
7419	639.100
7106	639.400
7083	639.500
6116	639.800
7041	639.900
6701	640.300
7290	640.900
6316	642.000
6360	645.800
7069	645.900
6395	646.200
6766	646.600
7264	646.600
6662	646.800
6958	646.800
6618	646.900
7151	647.200
7303	647.200
5986	647.400
6426	647.800
7131	648.000
7393	648.500
6404	648.600
6499	649.100
6076	649.400
6532	649.400
7295	649.400
6279	649.500
6930	649.600
5997	650.000
7170	650.400
7165	650.500
7099	656.100
7363	656.100
6959	656.500
6870	658.800
7307	663.800
7292	665.200
6708	665.900
7244	666.100
6787	666.300
7327	666.500
6278	666.600
6183	666.700
6051	666.800
7026	666.800
7305	667.000
7222	667.300
7414	667.500
6327	667.800
6203	670.300
6448	672.100
6807	672.700
6557	675.100
7049	675.200
6759	675.800
6683	676.200
6916	676.900
7314	677.000
6838	677.300
6930	677.500
6989	677.700
6211	677.900
6065	678.900
6636	679.300
6210	681.600
7237	681.900
6908	682.100
6430	682.500
6388	682.600
6200	683.000
6282	683.600
6596	685.200
6112	687.900
6099	689.500
6558	689.700
6468	689.900
7169	690.100
6631	690.300
7157	690.500
6663	690.900
7148	694.000
7383	694.100
7048	695.800
7232	697.500
6352	697.800
6964	698.300
6484	698.600
7203	698.600
6932	698.900
6142	699.000
7115	699.000
6260	699.100
6278	699.200
6957	699.200
6820	699.300
6796	699.500
7161	699.600
6331	700.100
6414	700.200
6156	700.300
7373	700.600
7305	700.800
7084	700.900
6334	701.000
7303	701.100
6835	701.200
6887	701.400
6486	701.700
7005	701.800
6980	701.900
6413	702.000
7211	702.200
7257	702.800
7157	703.000
6067	704.800
6926	706.700
6988	707.400
6588	708.100
7287	708.300
7041	708.500
6700	709.300
6784	710.100
6696	710.200
6959	710.600
6544	711.200
6801	711.600
6196	713.600
6135	714.400
6030	715.700
6126	718.500
7188	719.700
6279	720.200
6124	720.900
6163	721.500
6554	721.700
6249	721.800
6618	721.800
6326	722.100
7396	722.300
6635	722.600
5990	723.200
7183	723.300
7205	723.400
7264	723.400
6837	724.200
6703	725.600
6486	725.700
6028	726.600
7278	727.000
7263	728.500
7097	732.800
7245	733.000
6532	733.600
6643	735.000
6940	735.000
6979	735.100
6193	735.500
6018	736.700
6989	736.700
7405	737.000
6988	737.300
6383	737.400
7251	737.500
6816	738.300
6391	739.400
6652	739.400
6639	740.100
6405	741.000
7227	741.600
7265	742.300
6757	742.500
6531	742.900
6805	743.400
7131	743.900
6903	746.500
6140	746.600
6701	747.600
6923	748.000
6570	748.100
6822	748.300
7159	748.300
7267	748.400
7087	748.500
6043	748.800
6887	748.800
6596	749.200
6662	749.400
6403	749.900
6420	750.200
6131	750.600
7241	752.300
6708	752.500
6507	752.800
7005	753.800
7346	754.600
6651	754.700
6249	755.300
7169	756.000
7302	756.100
7256	756.600
6434	757.300
6536	757.300
6424	757.500
6282	757.600
7012	757.700
7089	758.300
6896	759.700
6663	761.600
6244	762.000
7363	764.500
6113	766.600
6944	767.200
6126	768.300
7035	768.500
6788	768.700
6436	769.400
6635	769.500
6253	769.800
6111	770.200
7250	771.100
6779	773.900
6185	774.600
6832	775.100
6842	775.300
6119	776.100
6950	776.200
6747	776.500
6350	777.300
7080	777.600
6206	778.100
6909	779.000
7217	779.400
6969	780.100
6671	780.500
6768	780.500
7262	780.500
6904	781.200
6980	781.300
6838	781.800
7247	783.500
6158	783.700
7055	783.800
6174	783.900
7388	784.100
7418	784.900
6683	785.000
6152	785.600
6517	786.000
6140	786.100
7390	788.600
6804	789.300
7002	789.300
6913	789.800
6319	790.100
6043	790.600
6756	790.800
6223	791.600
6803	792.000
6067	792.100
6813	792.300
7060	792.400
6623	792.700
7266	793.100
6376	793.300
7343	794.500
6891	798.500
7207	798.600
6092	799.000
6329	799.000
6681	799.000
7094	799.100
6267	799.300
6226	799.800
6317	800.200
7097	800.200
6908	800.300
6396	800.500
6857	800.500
6830	800.600
6244	801.000
6448	801.000
7099	801.000
6848	801.100
7140	801.100
7088	801.800
7394	802.200
6310	803.200
7247	806.400
6464	806.900
5987	814.800
6495	815.400
6392	816.900
6210	817.300
6527	817.600
6980	818.900
6989	819.700
7054	820.000
6279	820.400
6844	820.400
7071	821.100
7031	821.800
6233	822.000
6258	822.000
7279	822.000
6915	822.200
6762	822.400
6815	822.600
7008	822.700
6396	822.900
6760	822.900
6098	823.000
7088	823.000
7139	823.600
6424	823.700
6373	824.100
6641	826.700
7381	827.600
6282	828.600
6140	829.300
6158	831.800
7383	833.200
6625	833.500
6357	834.200
6924	834.900
6419	835.900
6639	836.200
6901	836.200
6863	836.300
7010	837.400
7241	838.100
6402	838.500
6999	839.900
7039	840.300
6142	841.600
6024	841.700
7165	842.900
7074	843.800
6018	844.400
6537	844.500
6063	844.800
6197	844.900
6554	844.900
6784	844.900
6769	845.500
7302	845.700
5991	845.800
6890	846.300
6754	846.800
7407	847.100
6049	847.500
7220	848.100
7076	850.000
6899	850.200
7247	851.300
6858	852.000
6889	854.100
7131	854.400
7326	855.000
6785	857.400
7138	857.600
6383	859.000
6090	859.400
6787	859.800
7046	861.100
7254	861.200
6460	861.800
6399	861.900
6257	862.000
6091	862.100
6176	862.400
6302	862.900
7245	862.900
6030	863.100
6847	863.100
6838	863.200
6590	863.300
6357	863.800
7363	863.800
6766	863.900
6502	864.100
6233	864.300
6736	865.800
6796	868.200
7123	868.500
6964	870.500
7121	870.900
7193	871.000
6641	871.100
7374	871.200
7269	872.400
6098	873.100
6703	873.500
7286	874.100
6161	874.800
6611	874.800
6397	875.700
7264	875.900
6315	876.100
7266	876.100
6138	877.200
6837	877.200
6732	877.300
7129	879.700
6119	881.100
6948	883.200
7279	884.100
6799	884.600
6815	886.400
6523	887.300
6908	888.100
6346	888.700
7219	890.000
6090	890.200
6281	891.500
6678	891.700
6250	892.100
7390	892.300
7309	892.700
7295	893.800
6121	894.100
6429	894.500
6188	894.900
6012	895.100
6834	895.500
6984	895.700
6605	896.000
6435	896.400
6651	896.600
6531	896.700
6963	897.200
7302	899.000
6448	902.100
6027	902.500
6701	903.300
6593	905.700
7330	906.400
6355	906.700
7178	908.400
7026	909.100
6837	909.300
6030	910.200
6835	910.400
6133	910.900
6877	911.100
6897	911.100
6046	911.300
6530	911.300
6884	911.500
7058	911.600
6340	912.100
7303	912.100
6979	912.400
7273	912.600
6776	912.800
7207	913.700
6431	914.200
7359	917.800
6450	918.500
7000	918.500
6483	919.200
6021	920.000
6551	920.300
6213	920.400
6126	920.900
6909	921.700
6658	921.900
6113	924.400
6357	925.200
7249	926.000
6786	926.200
7196	926.900
6045	927.400
7105	928.700
6969	930.100
6645	930.200
6505	931.600
6930	932.300
6992	933.400
6795	933.700
7363	933.700
6042	934.000
7338	934.700
6540	934.800
7140	935.600
6685	935.800
7284	936.400
7254	937.800
6652	938.100
6018	938.200
6271	938.200
6244	938.300
7027	938.600
7384	938.800
6116	939.500
6370	939.500
7184	939.700
6918	939.800
7083	940.200
6101	940.500
7102	940.500
6888	940.600
7170	940.900
7330	941.100
6063	941.900
6494	942.900
5986	944.400
6351	945.400
6701	946.300
6593	949.000
6504	951.500
6127	951.700
6809	952.100
7268	952.600
6512	953.600
6608	953.900
7099	954.100
7121	954.100
6140	954.800
6632	955.300
7103	955.900
6017	956.900
6355	956.900
6510	957.300
6651	959.900
6595	960.900
6446	962.900
7259	963.000
6257	963.700
6442	963.800
6480	964.700
6582	964.700
6727	964.800
6886	965.300
6118	966.400
7193	968.000
7235	968.200
6132	968.500
6766	969.400
5990	969.800
6776	970.300
7169	970.300
6121	970.900
6848	971.900
6248	972.400
6780	972.600
6851	972.600
7319	972.900
6997	974.500
7112	974.700
6534	978.100
7357	978.700
6119	979.200
7275	980.000
6574	982.900
6239	983.900
7279	984.100
5982	984.300
7010	985.200
6193	986.300
6208	987.500
6560	987.800
7409	988.200
6376	989.700
6957	989.700
6056	990.400
6253	990.400
7314	990.600
7363	990.700
6234	991.100
7410	991.400
6090	991.500
7121	991.700
6690	991.800
6970	991.800
7347	991.800
6743	992.600
6517	992.700
6152	993.100
6732	997.900
6495	998.000
6298	999.200
5983	999.300
7049	1000.000
